model,seed,temperature,paired_n,direct_any_valid_candidate,staged_any_valid_candidate,staged_minus_direct_any_valid_candidate,staged_minus_direct_any_valid_candidate_ci_low,staged_minus_direct_any_valid_candidate_ci_high,any_valid_candidate_direct_only,any_valid_candidate_staged_only,any_valid_candidate_mcnemar_p,direct_raw_hit@1,staged_raw_hit@1,staged_minus_direct_raw_hit@1,staged_minus_direct_raw_hit@1_ci_low,staged_minus_direct_raw_hit@1_ci_high,raw_hit@1_direct_only,raw_hit@1_staged_only,raw_hit@1_mcnemar_p,direct_raw_hit@5,staged_raw_hit@5,staged_minus_direct_raw_hit@5,staged_minus_direct_raw_hit@5_ci_low,staged_minus_direct_raw_hit@5_ci_high,raw_hit@5_direct_only,raw_hit@5_staged_only,raw_hit@5_mcnemar_p,direct_raw_mrr,staged_raw_mrr,staged_minus_direct_raw_mrr,staged_minus_direct_raw_mrr_ci_low,staged_minus_direct_raw_mrr_ci_high,direct_top1_macro,staged_top1_macro,staged_minus_direct_top1_macro,staged_minus_direct_top1_macro_ci_low,staged_minus_direct_top1_macro_ci_high,direct_best5_macro,staged_best5_macro,staged_minus_direct_best5_macro,staged_minus_direct_best5_macro_ci_low,staged_minus_direct_best5_macro_ci_high,direct_elapsed_seconds,staged_elapsed_seconds,staged_minus_direct_elapsed_seconds,staged_minus_direct_elapsed_seconds_ci_low,staged_minus_direct_elapsed_seconds_ci_high,staged_over_direct_latency_ratio
qwen3:14b,69,0.0,105,0.4666666666666667,0.49523809523809526,0.02857142857142857,-0.06666666666666667,0.12380952380952381,12,15,0.7011080384254456,0.0,0.21904761904761905,0.21904761904761905,0.14285714285714285,0.29523809523809524,0,23,2.384185791015625e-07,0.0,0.22857142857142856,0.22857142857142856,0.1523809523809524,0.3047619047619048,0,24,1.1920928955078125e-07,0.0,0.22380952380952382,0.22380952380952382,0.14761904761904762,0.3047619047619048,0.8362585034013604,0.8469024943310658,0.010643990929705206,-0.013682653061224518,0.034142970521541895,0.8620045351473924,0.863092970521542,0.0010884353741496548,-0.022650113378684823,0.024190702947845793,4.925446119054132,14.097950264611978,9.172504145557845,8.659908701124655,9.699493217431916,2.862268700915016
