model,condition,seed,temperature,ambiguity_group,n,parse_success,candidate_count,valid_candidate_count,any_valid_candidate,any_valid_candidate_ci_low,any_valid_candidate_ci_high,all_candidates_valid,elapsed_seconds,raw_hit@1,raw_hit@1_ci_low,raw_hit@1_ci_high,raw_hit@3,raw_hit@5,raw_hit@5_ci_low,raw_hit@5_ci_high,raw_recall@5,raw_mrr,raw_mrr_ci_low,raw_mrr_ci_high,valid_hit@1,valid_hit@5,valid_mrr,top1_mark,top1_channels,top1_fields,top1_operations,top1_filters,top1_macro,top1_macro_ci_low,top1_macro_ci_high,best5_macro,best5_macro_ci_low,best5_macro_ci_high,graded_ndcg@5
qwen3:14b,direct,69,0.0,single_gold,105,1.0,4.142857142857143,1.7523809523809524,0.4666666666666667,0.37142857142857144,0.5619047619047619,0.34285714285714286,4.925446119054132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9142857142857143,0.968140589569161,0.6566439909297052,0.6422222222222222,1.0,0.8362585034013605,0.8123443310657597,0.8604280045351473,0.8620045351473923,0.8401904761904762,0.8830845804988661,1.8465454587190528
qwen3:14b,staged,69,0.0,single_gold,105,1.0,1.4761904761904763,0.7714285714285715,0.49523809523809526,0.4,0.5904761904761905,0.44761904761904764,14.097950264611976,0.21904761904761905,0.14285714285714285,0.3047619047619048,0.22857142857142856,0.22857142857142856,0.1523809523809524,0.3047619047619048,0.22857142857142856,0.22380952380952382,0.14750000000000005,0.3047619047619048,0.21904761904761905,0.22857142857142856,0.22380952380952382,0.9142857142857143,0.9826757369614513,0.71437641723356,0.6898412698412698,0.9333333333333333,0.8469024943310658,0.8171875283446711,0.8746854875283445,0.863092970521542,0.837297052154195,0.8871750566893425,0.9591182431091378
