model,condition,seed,temperature,n,weighted_population,parse_success,candidate_count,valid_candidate_count,any_valid_candidate,any_valid_candidate_ci_low,any_valid_candidate_ci_high,all_candidates_valid,elapsed_seconds,raw_hit@1,raw_hit@1_ci_low,raw_hit@1_ci_high,raw_hit@3,raw_hit@5,raw_hit@5_ci_low,raw_hit@5_ci_high,raw_recall@5,raw_mrr,raw_mrr_ci_low,raw_mrr_ci_high,valid_hit@1,valid_hit@5,valid_mrr,top1_mark,top1_channels,top1_fields,top1_operations,top1_filters,top1_macro,top1_macro_ci_low,top1_macro_ci_high,best5_macro,best5_macro_ci_low,best5_macro_ci_high,graded_ndcg@5
qwen3:14b,direct,55,0.0,150,751,1.0,3.7112985974670396,1.8790427319388703,0.542495243327467,0.4738846000592838,0.6108363178931587,0.43408550319335937,3.4870983019881217,0.0,0.0,0.0,0.006724367509986685,0.01344873501997337,0.0,0.03362183754993342,0.010086551264980025,0.003922547714158899,0.0,0.010086551264980025,0.0,0.01344873501997337,0.004482911673324456,0.8926788498526183,0.9339553629533657,0.4942472083201111,0.5332609658674905,0.6959004285402421,0.7100085631067655,0.6807893445208193,0.7387388222798925,0.7371163632688267,0.707282388918782,0.7684418282813256,0.6968141344988731
