model,seed,temperature,paired_n,direct_any_valid_candidate,staged_any_valid_candidate,staged_minus_direct_any_valid_candidate,staged_minus_direct_any_valid_candidate_ci_low,staged_minus_direct_any_valid_candidate_ci_high,any_valid_candidate_direct_only,any_valid_candidate_staged_only,any_valid_candidate_mcnemar_p,direct_raw_hit@1,staged_raw_hit@1,staged_minus_direct_raw_hit@1,staged_minus_direct_raw_hit@1_ci_low,staged_minus_direct_raw_hit@1_ci_high,raw_hit@1_direct_only,raw_hit@1_staged_only,raw_hit@1_mcnemar_p,direct_raw_hit@5,staged_raw_hit@5,staged_minus_direct_raw_hit@5,staged_minus_direct_raw_hit@5_ci_low,staged_minus_direct_raw_hit@5_ci_high,raw_hit@5_direct_only,raw_hit@5_staged_only,raw_hit@5_mcnemar_p,direct_raw_mrr,staged_raw_mrr,staged_minus_direct_raw_mrr,staged_minus_direct_raw_mrr_ci_low,staged_minus_direct_raw_mrr_ci_high,direct_top1_macro,staged_top1_macro,staged_minus_direct_top1_macro,staged_minus_direct_top1_macro_ci_low,staged_minus_direct_top1_macro_ci_high,direct_best5_macro,staged_best5_macro,staged_minus_direct_best5_macro,staged_minus_direct_best5_macro_ci_low,staged_minus_direct_best5_macro_ci_high,direct_elapsed_seconds,staged_elapsed_seconds,staged_minus_direct_elapsed_seconds,staged_minus_direct_elapsed_seconds_ci_low,staged_minus_direct_elapsed_seconds_ci_high,staged_over_direct_latency_ratio
gemma3:27b,55,0.0,150,0.5588504113137934,0.6922200598632023,0.13336964854940886,0.032659618824732006,0.23401675808841252,25,45,0.022462895492509277,0.03396767273265276,0.19594580962756727,0.16197813689491453,0.10782279351437142,0.22232489677063574,0,24,1.1920928955078125e-07,0.0808906694725603,0.19594580962756727,0.115055140155007,0.06068018218650708,0.17583842334799388,3,20,0.00048828125,0.05517838427292489,0.19594580962756727,0.1407674253546424,0.08803224488560707,0.2004521444859327,0.6538351964280725,0.7446411839381215,0.0908059875100488,0.0631937007523226,0.11984928432703065,0.7017696012499609,0.7461406661100405,0.04437106486007952,0.014602551995644546,0.07582199900508822,10.680468261907386,46.032118883574505,35.351650621667126,34.396820694620466,36.336303182434186,4.309934522978845
llama3.2:3b,55,0.0,150,0.6262189264353046,0.16236073994063338,-0.46385818649467114,-0.5580249886320958,-0.3696743793822689,79,9,4.152441283052301e-15,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.5051663239359644,0.4183924882017425,-0.08677383573422189,-0.11199449739982364,-0.06111586217143808,0.5600077941612562,0.4579412522428501,-0.10206654191840611,-0.12905409077625285,-0.0749123664303591,7.637746151535587,8.937798803798843,1.3000526522632552,0.8384929735810305,1.7646948216040748,1.1702141739814014
mistral-small:24b,55,0.0,150,0.8103652783080214,0.4830461611919668,-0.32731911711605455,-0.4149541882514585,-0.23935128615096993,56,7,1.363671398024735e-10,0.0,0.07434901612664595,0.07434901612664595,0.03392055962420477,0.11529109335700546,0,11,0.0009765625,0.0,0.07434901612664595,0.07434901612664595,0.040279627163781626,0.11540774337919811,0,11,0.0009765625,0.0,0.07434901612664595,0.07434901612664595,0.0338862997484835,0.11509732393845241,0.7261203709738995,0.7030833354148934,-0.023037035559006262,-0.050857736934060156,0.005154631186796629,0.7734056661147207,0.709509714677491,-0.06389595143722973,-0.09483681759996672,-0.033165059240150785,11.894792114543003,25.447541315338427,13.552749200795427,12.264110542323325,14.750541825429705,2.139385125043534
qwen3:14b,101,0.2,150,0.5521673252032773,0.5113037964402812,-0.040863528762996135,-0.13455003177581404,0.0519274006711588,29,23,0.48845566937989204,0.0,0.1354124182519655,0.1354124182519655,0.08163361826810561,0.1899556376915731,0,20,1.9073486328125e-06,0.02017310252996005,0.1490238992402774,0.12885079671031735,0.06828090000693196,0.18980756815310743,3,22,0.00015652179718017578,0.005267421216156237,0.14221815874612145,0.13695073752996523,0.08506113578683486,0.19483111672134637,0.7100290109727527,0.7250390833460075,0.0150100723732548,-0.006088115115145735,0.03639620375155494,0.7370663324691288,0.7458261300025615,0.008759797533432694,-0.013734414577199188,0.03177496616602806,3.6464707623180317,14.18274903788237,10.53627827556434,10.12005562389094,10.96633732041327,3.889445428836104
qwen3:14b,202,0.2,150,0.5695502086314337,0.5040399125951722,-0.06551029603626142,-0.15948362620882595,0.029751522380933156,31,21,0.21160856876151612,0.006724367509986685,0.1287650136518312,0.12204064614184454,0.07412514795088031,0.1762176987921828,1,19,4.00543212890625e-05,0.01344873501997337,0.1354893811618179,0.12204064614184454,0.06830101531291612,0.17640596208422443,1,19,4.00543212890625e-05,0.008965823346648912,0.13100646948849343,0.12204064614184454,0.068255285040821,0.17646194383919084,0.7116177667698973,0.7356786272981347,0.024060860528237357,0.0020065589004254103,0.04591956080180113,0.7377938076496665,0.7497463817560357,0.011952574106369048,-0.011184853287524717,0.034802383668570414,3.5504831623781,14.148609630802394,10.598126468424294,10.246296667901648,10.963239333759395,3.9849814754017054
qwen3:14b,303,0.2,150,0.5428403672078772,0.5056076875484332,-0.037232679659443976,-0.12736370962777419,0.05667205187178554,29,24,0.5831321542611763,0.0,0.1017505279156411,0.1017505279156411,0.054562431068339856,0.14939109386138347,0,15,6.103515625e-05,0.006724367509986685,0.10847489542562778,0.1017505279156411,0.05391017784368317,0.15587146851336264,1,16,0.000274658203125,0.0016810918774966713,0.10309540141763843,0.10141430954014177,0.05653314772222895,0.15090666653216583,0.706694661357777,0.7354117019613026,0.028717040603525295,0.007965468238670644,0.04898094028942897,0.7316021519783171,0.7464336182015943,0.01483146622327715,-0.006780917819974077,0.035866547053639265,3.8321940862617567,14.148596547674424,10.31640246141267,9.85280620113252,10.771282130654026,3.692035483901117
qwen3:14b,55,0.0,751,0.6031957390146472,0.5206391478029294,-0.08255659121171771,-0.1238681757656458,-0.041245006657790094,164,102,0.0001728815996840573,0.0039946737683089215,0.1118508655126498,0.10785619174434088,0.08655126498002663,0.13049267643142476,1,82,1.737079286361358e-23,0.011984021304926764,0.11984021304926765,0.10785619174434088,0.08388814913448735,0.1318242343541944,7,88,6.048586330822969e-19,0.006635596981802042,0.11522414558366623,0.10858854860186418,0.08635097647581001,0.1314508433200177,0.7213414917675902,0.7443522921818527,0.023010800414262463,0.012912978462578993,0.033210127237757056,0.7514321645213788,0.7575233022636486,0.006091137742269565,-0.0036613985585357113,0.01594505738380571,3.8437346588555457,14.232555750728933,10.388821091873387,10.195059340902075,10.585326971972213,3.7027935104569916
