model,condition,seed,temperature,gold_family,n,parse_success,candidate_count,valid_candidate_count,any_valid_candidate,any_valid_candidate_ci_low,any_valid_candidate_ci_high,all_candidates_valid,elapsed_seconds,raw_hit@1,raw_hit@1_ci_low,raw_hit@1_ci_high,raw_hit@3,raw_hit@5,raw_hit@5_ci_low,raw_hit@5_ci_high,raw_recall@5,raw_mrr,raw_mrr_ci_low,raw_mrr_ci_high,valid_hit@1,valid_hit@5,valid_mrr,top1_mark,top1_channels,top1_fields,top1_operations,top1_filters,top1_macro,top1_macro_ci_low,top1_macro_ci_high,best5_macro,best5_macro_ci_low,best5_macro_ci_high,graded_ndcg@5
mistral-small:24b,staged,55,0.0,bar,22,1.0,1.2727272727272727,0.6363636363636364,0.36363636363636365,0.18181818181818182,0.5909090909090909,0.36363636363636365,25.396802372722462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8727272727272728,0.6757575757575758,0.8409090909090909,0.5909090909090909,0.796060606060606,0.7402954545454545,0.8506136363636363,0.796060606060606,0.7384848484848485,0.8481818181818181,0.45431039686550606
mistral-small:24b,staged,55,0.0,bar+line,3,1.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,1.0,0.3333333333333333,25.41679776661719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6555555555555556,0.3,0.4444444444444444,1.0,0.6799999999999999,0.5333333333333333,0.7733333333333333,0.6799999999999999,0.5333333333333333,0.7733333333333333,0.36030090490406835
mistral-small:24b,staged,55,0.0,bar+line+point,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,30.951670599984936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.4,0.6666666666666666,0.0,0.5733333333333334,0.5733333333333334,0.5733333333333334,0.5733333333333334,0.5733333333333334,0.5733333333333334,0.19048887867281555
mistral-small:24b,staged,55,0.0,bar+line+rect,4,1.0,1.25,1.0,0.75,0.25,1.0,0.75,22.223212024982786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.8,0.6000000000000001,0.5,0.5,0.63,0.51,0.72,0.75,0.66,0.8699999999999999,0.23505155797675223
mistral-small:24b,staged,55,0.0,boxplot,23,1.0,1.2608695652173914,1.0,0.7391304347826086,0.5652173913043478,0.9130434782608695,0.7391304347826086,23.646287356533676,0.043478260869565216,0.0,0.13043478260869565,0.043478260869565216,0.043478260869565216,0.0,0.13043478260869565,0.008695652173913044,0.043478260869565216,0.0,0.13043478260869565,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.9130434782608695,1.0,0.37681159420289856,0.08695652173913043,0.7391304347826086,0.6231884057971014,0.5536231884057972,0.6927536231884058,0.6318840579710144,0.5666666666666667,0.7014492753623188,0.3502597652711854
mistral-small:24b,staged,55,0.0,line,16,1.0,1.0625,0.4375,0.4375,0.1875,0.6875,0.4375,24.65615987500496,0.125,0.0,0.3125,0.125,0.125,0.0,0.3125,0.025,0.125,0.0,0.3125,0.125,0.125,0.125,1.0,0.975,0.7875,0.7291666666666666,0.625,0.8233333333333334,0.7358125,0.9054166666666666,0.8233333333333334,0.7333020833333334,0.9020833333333333,0.34072420540381043
mistral-small:24b,staged,55,0.0,point,13,1.0,1.1538461538461537,0.46153846153846156,0.3076923076923077,0.07692307692307693,0.5384615384615384,0.3076923076923077,28.078780907698764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6153846153846154,0.7985347985347986,0.2208791208791209,0.15384615384615385,0.6923076923076923,0.4961904761904762,0.3791611721611722,0.6202252747252747,0.5038827838827838,0.3886923076923077,0.616208791208791,0.2235715642046174
mistral-small:24b,staged,55,0.0,rect,27,1.0,1.4814814814814814,0.8518518518518519,0.48148148148148145,0.2962962962962963,0.6666666666666666,0.48148148148148145,29.799373855572885,0.037037037037037035,0.0,0.1111111111111111,0.037037037037037035,0.037037037037037035,0.0,0.1111111111111111,0.012345679012345678,0.037037037037037035,0.0,0.1111111111111111,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.8148148148148148,0.9703703703703703,0.5160493827160494,0.42592592592592593,0.5185185185185185,0.6491358024691358,0.5671543209876543,0.7380679012345678,0.6575308641975308,0.5748148148148148,0.7404999999999999,0.35429004969665034
phi3.5:latest,direct,42,0.0,arc,1,1.0,5.0,5.0,1.0,1.0,1.0,1.0,3.271623200038448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4,0.4,0.4,0.48,0.48,0.48,0.39509434471509447
phi3.5:latest,direct,42,0.0,boxplot,3,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,2.827427666673126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.6666666666666666,0.39999999999999997,0.0,0.6,0.39999999999999997,0.0,0.6,0.1793135950424212
phi3.5:latest,direct,42,0.0,point,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.016785700106993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phi3.5:latest,direct,43,0.0,boxplot,1,1.0,2.0,0.0,0.0,0.0,0.0,0.0,6.582874599960633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.6,0.32834768126076275
phi3.5:latest,direct,44,0.0,arc,2,1.0,4.5,2.5,1.0,1.0,1.0,0.5,2.8047237500431947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.24,0.2,0.27999999999999997,0.24,0.2,0.27999999999999997,0.25931638376347144
phi3.5:latest,direct,44,0.0,bar,1,1.0,3.0,2.0,1.0,1.0,1.0,0.0,3.3912215000018477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5602509214553038
phi3.5:latest,direct,44,0.0,boxplot,4,1.0,3.25,1.75,0.5,0.0,1.0,0.25,2.9777424249914475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.75,1.0,0.6,0.6,0.6,0.7166666666666666,0.625,0.825,0.5089919718549913
phi3.5:latest,direct,44,0.0,point,3,0.3333333333333333,1.6666666666666667,1.6666666666666667,0.3333333333333333,0.0,1.0,0.3333333333333333,20.727521066670306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.3333333333333333,0.1111111111111111,0.0,0.3333333333333333,0.1111111111111111,0.0,0.3333333333333333,0.15663184104507108
phi3.5:latest,staged,44,0.0,arc,2,1.0,2.5,0.5,0.5,0.0,1.0,0.0,5.982462050043978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.2,0.2,0.2,0.4,0.4,0.4,0.20694285057200906
phi3.5:latest,staged,44,0.0,bar,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.621224900009111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,0.6,0.17491053656067107
phi3.5:latest,staged,44,0.0,boxplot,4,1.0,2.5,0.0,0.0,0.0,0.0,0.0,7.863244750013109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.575,0.225,0.75,0.5,0.61,0.535,0.6749999999999999,0.625,0.55,0.7,0.3823990805954129
phi3.5:latest,staged,44,0.0,point,3,1.0,3.0,0.6666666666666666,0.6666666666666666,0.0,1.0,0.3333333333333333,8.666516499981904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.7555555555555555,0.26666666666666666,0.0,0.0,0.27111111111111114,0.13333333333333333,0.44000000000000006,0.4666666666666667,0.4,0.5599999999999999,0.19894697563060548
qwen3:14b,direct,101,0.2,arc,40,1.0,3.55,1.0,0.225,0.1,0.35,0.175,2.986216562494519,0.0,0.0,0.0,0.025,0.075,0.0,0.15,0.04375,0.019583333333333335,0.0,0.04417708333333328,0.025,0.075,0.041666666666666664,0.925,0.935,0.5025,0.5916666666666667,0.8,0.7508333333333334,0.6925,0.8031708333333334,0.7633333333333333,0.69765,0.8193458333333332,0.6537297569512182
qwen3:14b,direct,101,0.2,arc+bar+line,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9379367999499664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.40642634118843207
qwen3:14b,direct,101,0.2,bar,22,1.0,4.181818181818182,1.6363636363636365,0.4090909090909091,0.22727272727272727,0.6363636363636364,0.3181818181818182,4.434318536368664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8606060606060606,0.55,0.803030303030303,0.6363636363636364,0.77,0.7009090909090909,0.8363863636363635,0.7990909090909091,0.7381742424242425,0.8578863636363636,0.9302507770562348
qwen3:14b,direct,101,0.2,bar+line,3,1.0,5.0,3.3333333333333335,1.0,1.0,1.0,0.3333333333333333,4.255820966674946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8666666666666667,0.13333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.5599999999999999,0.8400000000000001,0.7711111111111111,0.6933333333333334,0.9199999999999999,0.9202831869648235
qwen3:14b,direct,101,0.2,bar+line+point,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.496471100021154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8571428571428571,0.28571428571428575,0.6666666666666666,0.0,0.5619047619047619,0.5619047619047619,0.5619047619047619,0.5619047619047619,0.5619047619047619,0.5619047619047619,0.18590559731608028
qwen3:14b,direct,101,0.2,bar+line+rect,4,1.0,4.0,1.5,0.5,0.0,1.0,0.5,3.168614574999083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.8,0.5,0.41666666666666663,0.75,0.6433333333333333,0.55,0.74,0.7433333333333333,0.64,0.85,0.5211070326372969
qwen3:14b,direct,101,0.2,boxplot,23,1.0,3.5217391304347827,2.608695652173913,0.8695652173913043,0.7391304347826086,1.0,0.6956521739130435,3.0324867825965276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9130434782608695,1.0,0.391304347826087,0.34782608695652173,0.7391304347826086,0.6782608695652174,0.591304347826087,0.7652173913043478,0.6973913043478261,0.6147826086956522,0.782608695652174,0.7424188973623007
qwen3:14b,direct,101,0.2,line,16,1.0,3.75,2.0,0.5,0.25,0.75,0.375,3.6802195249838405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.9910714285714286,0.6324404761904762,0.7583333333333333,0.5625,0.7763690476190476,0.7109375,0.8454270833333333,0.8017857142857142,0.7348214285714285,0.8667113095238093,0.7012405247985029
qwen3:14b,direct,101,0.2,point,13,1.0,4.384615384615385,3.230769230769231,0.6923076923076923,0.46153846153846156,0.9230769230769231,0.5384615384615384,4.358665923086496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38461538461538464,0.8131868131868132,0.21978021978021978,0.07692307692307693,0.6923076923076923,0.43736263736263736,0.3155897435897435,0.5707106227106226,0.49435897435897436,0.3731684981684982,0.630047619047619,0.4864726966861609
qwen3:14b,direct,101,0.2,rect,27,1.0,3.4444444444444446,2.5185185185185186,0.8148148148148148,0.6666666666666666,0.9629629629629629,0.6666666666666666,4.135061200001036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9259259259259259,0.9873015873015873,0.6162257495590828,0.5308641975308642,0.5925925925925926,0.7305820105820106,0.6624611992945326,0.7992645502645501,0.7528042328042328,0.6804179894179894,0.8231816578483244,0.6731554731266284
qwen3:14b,direct,202,0.2,arc,40,1.0,3.375,0.875,0.275,0.15,0.4,0.175,2.939586727495771,0.025,0.0,0.075,0.05,0.05,0.0,0.125,0.0375,0.03333333333333333,0.0,0.1,0.025,0.05,0.03333333333333333,0.925,0.93,0.5125,0.5916666666666667,0.8,0.7518333333333334,0.6933250000000001,0.8050041666666666,0.7568333333333334,0.6914916666666667,0.8125,0.6111307866327731
qwen3:14b,direct,202,0.2,arc+bar+line,1,1.0,5.0,5.0,1.0,1.0,1.0,1.0,3.639603100018576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2611838366641441
qwen3:14b,direct,202,0.2,bar,22,1.0,3.8636363636363638,1.6363636363636365,0.45454545454545453,0.22727272727272727,0.6818181818181818,0.3181818181818182,4.284884622722695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8696969696969697,0.5621212121212121,0.7878787878787878,0.6363636363636364,0.7712121212121212,0.7033333333333334,0.8372954545454544,0.7954545454545454,0.7333257575757575,0.8545530303030302,0.8786509315453579
qwen3:14b,direct,202,0.2,bar+line,3,1.0,5.0,3.3333333333333335,1.0,1.0,1.0,0.3333333333333333,4.187965900016327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8666666666666667,0.13333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.5599999999999999,0.8400000000000001,0.7266666666666666,0.5599999999999999,0.9199999999999999,0.9089968385148381
qwen3:14b,direct,202,0.2,bar+line+point,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.478174799936824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8571428571428571,0.28571428571428575,0.6666666666666666,0.0,0.5619047619047619,0.5619047619047619,0.5619047619047619,0.5619047619047619,0.5619047619047619,0.5619047619047619,0.18590559731608028
qwen3:14b,direct,202,0.2,bar+line+rect,4,1.0,4.0,1.5,0.5,0.0,1.0,0.5,3.20819372497499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.8,0.5,0.41666666666666663,0.75,0.6433333333333333,0.55,0.74,0.7433333333333333,0.64,0.85,0.5211070326372969
qwen3:14b,direct,202,0.2,boxplot,23,1.0,3.652173913043478,2.608695652173913,0.8260869565217391,0.6521739130434783,0.9565217391304348,0.6521739130434783,3.0846940000065723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9130434782608695,1.0,0.41304347826086957,0.34782608695652173,0.7391304347826086,0.682608695652174,0.5956521739130435,0.7695652173913043,0.7278260869565217,0.6469130434782608,0.8043478260869565,0.7718533866411447
qwen3:14b,direct,202,0.2,line,16,1.0,3.875,2.0,0.5,0.25,0.75,0.375,3.8359063749812776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.9785714285714285,0.6574404761904762,0.7583333333333333,0.5625,0.7788690476190476,0.7121398809523809,0.8474999999999999,0.8013690476190476,0.7363065476190475,0.8666666666666666,0.7211151575834657
qwen3:14b,direct,202,0.2,point,13,1.0,4.384615384615385,3.230769230769231,0.6923076923076923,0.46153846153846156,0.9230769230769231,0.5384615384615384,4.37183569998552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38461538461538464,0.8131868131868132,0.21978021978021978,0.07692307692307693,0.6923076923076923,0.43736263736263736,0.3155897435897435,0.5707106227106226,0.5005128205128205,0.377992673992674,0.6337106227106226,0.48674177236426364
qwen3:14b,direct,202,0.2,rect,27,1.0,3.2222222222222223,2.3703703703703702,0.8148148148148148,0.6666666666666666,0.9629629629629629,0.7777777777777778,3.5996434147969856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9259259259259259,0.975925925925926,0.6160493827160494,0.537037037037037,0.5925925925925926,0.7295061728395061,0.652216049382716,0.8068024691358024,0.7440740740740741,0.667283950617284,0.8181635802469135,0.6374320280416029
qwen3:14b,direct,303,0.2,arc,40,1.0,3.7,0.675,0.2,0.075,0.325,0.1,3.3798510599910516,0.0,0.0,0.0,0.0,0.025,0.0,0.075,0.0125,0.00625,0.0,0.025,0.0,0.025,0.008333333333333333,0.925,0.925,0.47,0.575,0.8,0.739,0.6753333333333333,0.7943375,0.7525,0.6905,0.8066749999999999,0.6397168286905853
qwen3:14b,direct,303,0.2,arc+bar+line,1,1.0,5.0,5.0,1.0,1.0,1.0,1.0,3.6955860999878496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2611838366641441
qwen3:14b,direct,303,0.2,bar,22,1.0,4.136363636363637,1.7727272727272727,0.36363636363636365,0.18181818181818182,0.5909090909090909,0.3181818181818182,4.457807231821459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8606060606060606,0.55,0.803030303030303,0.6363636363636364,0.77,0.7009090909090909,0.8363863636363635,0.7896969696969697,0.7290909090909091,0.8487878787878788,0.9131012714549641
qwen3:14b,direct,303,0.2,bar+line,3,1.0,5.0,3.3333333333333335,1.0,1.0,1.0,0.3333333333333333,4.225910566669579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8666666666666667,0.13333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.5599999999999999,0.8400000000000001,0.7711111111111111,0.6933333333333334,0.9199999999999999,0.9202831869648235
qwen3:14b,direct,303,0.2,bar+line+point,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.506763100042008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8571428571428571,0.28571428571428575,0.6666666666666666,0.0,0.5619047619047619,0.5619047619047619,0.5619047619047619,0.5619047619047619,0.5619047619047619,0.5619047619047619,0.18590559731608028
qwen3:14b,direct,303,0.2,bar+line+rect,4,1.0,4.0,1.25,0.5,0.0,1.0,0.25,3.2180333999858703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.4,0.41666666666666663,0.75,0.6733333333333333,0.64,0.74,0.7433333333333333,0.64,0.85,0.5213602866854137
qwen3:14b,direct,303,0.2,boxplot,23,1.0,3.652173913043478,2.6956521739130435,0.8695652173913043,0.7391304347826086,1.0,0.6956521739130435,3.138376708694167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9130434782608695,1.0,0.391304347826087,0.34782608695652173,0.7391304347826086,0.6782608695652174,0.591304347826087,0.7652173913043478,0.7060869565217391,0.6225869565217391,0.788695652173913,0.7500657654411812
qwen3:14b,direct,303,0.2,line,16,1.0,4.125,2.25,0.5,0.25,0.75,0.375,4.176498631240975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.9875,0.6291666666666667,0.7166666666666667,0.5625,0.7666666666666666,0.6866666666666666,0.8421145833333332,0.7975,0.7245729166666667,0.8687499999999999,0.7354569555581723
qwen3:14b,direct,303,0.2,point,13,1.0,4.230769230769231,3.230769230769231,0.6923076923076923,0.46153846153846156,0.9230769230769231,0.5384615384615384,4.563210415376279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38461538461538464,0.8131868131868132,0.21978021978021978,0.07692307692307693,0.6923076923076923,0.43736263736263736,0.3155897435897435,0.5707106227106226,0.48996336996337,0.3668571428571429,0.6269853479853479,0.48063867707250046
qwen3:14b,direct,303,0.2,rect,27,1.0,3.3333333333333335,2.5185185185185186,0.8148148148148148,0.6666666666666666,0.9629629629629629,0.7777777777777778,4.003475140737094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9259259259259259,0.975925925925926,0.6160493827160494,0.537037037037037,0.5925925925925926,0.7295061728395061,0.652216049382716,0.8068024691358024,0.7416049382716049,0.6654166666666667,0.8156944444444444,0.6369341784343383
qwen3:14b,direct,44,0.0,arc,2,1.0,3.0,0.5,0.5,0.0,1.0,0.0,2.585687800019514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.5,1.0,0.75,0.6,0.9,0.8166666666666667,0.7333333333333333,0.9,0.6526192894907648
qwen3:14b,direct,44,0.0,bar,1,1.0,5.0,5.0,1.0,1.0,1.0,1.0,4.41806290007662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.8,0.8,0.8,0.8,0.8,0.8,0.7411011265922482
qwen3:14b,direct,44,0.0,boxplot,4,1.0,4.0,2.5,0.75,0.25,1.0,0.25,7.805122749996372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.875,0.5,0.5,1.0,0.775,0.6499999999999999,0.925,0.825,0.725,0.95,0.7630996938483867
qwen3:14b,direct,44,0.0,point,3,1.0,5.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,5.842171733384021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.7746031746031746,0.1111111111111111,0.0,0.6666666666666666,0.37714285714285717,0.36,0.4,0.4228571428571429,0.4,0.44000000000000006,0.3741683290323882
qwen3:14b,direct,55,0.0,arc,242,1.0,3.371900826446281,1.0289256198347108,0.32231404958677684,0.2644628099173554,0.38016528925619836,0.1859504132231405,2.9875022322333935,0.012396694214876033,0.0,0.028925619834710745,0.028925619834710745,0.045454545454545456,0.02066115702479339,0.0743801652892562,0.030578512396694214,0.02300275482093664,0.00888085399449036,0.03994662534435261,0.01652892561983471,0.045454545454545456,0.027203856749311296,0.9380165289256198,0.9391184573002754,0.49889807162534433,0.5860881542699724,0.7644628099173554,0.7453168044077135,0.718448347107438,0.7701969696969697,0.7550413223140496,0.7303787878787878,0.7789366391184572,0.634277275328043
qwen3:14b,direct,55,0.0,arc+bar+line,4,1.0,4.5,3.75,1.0,1.0,1.0,0.75,3.519079875026364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9166666666666666,0.5,0.8833333333333333,0.7666666666666666,1.0,0.8833333333333333,0.7666666666666666,1.0,1.0077930836811473
qwen3:14b,direct,55,0.0,bar,131,1.0,4.015267175572519,1.4198473282442747,0.4198473282442748,0.33587786259541985,0.5038167938931297,0.2595419847328244,4.376576747326713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9923664122137404,0.8547073791348601,0.5207379134860051,0.811704834605598,0.5877862595419847,0.7534605597964377,0.7284942748091603,0.7791367684478372,0.7829262086513995,0.758673027989822,0.8067461832061068,0.9039125848909254
qwen3:14b,direct,55,0.0,bar+line,19,1.0,4.894736842105263,4.368421052631579,1.0,1.0,1.0,0.7894736842105263,4.182154031580706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8421052631578947,0.8526315789473684,0.41403508771929826,0.5614035087719298,0.8947368421052632,0.7129824561403508,0.6427894736842105,0.7796491228070175,0.7536842105263157,0.6785964912280702,0.8256140350877192,0.8489728807580201
qwen3:14b,direct,55,0.0,bar+line+point,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.323646550008561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8571428571428571,0.28571428571428575,0.6666666666666666,0.0,0.5619047619047619,0.5619047619047619,0.5619047619047619,0.5619047619047619,0.5619047619047619,0.5619047619047619,0.18590559731608028
qwen3:14b,direct,55,0.0,bar+line+rect,22,1.0,3.8181818181818183,2.090909090909091,0.6363636363636364,0.45340909090909093,0.8181818181818182,0.5454545454545454,3.2303702772743152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,0.8090909090909091,0.5393939393939394,0.3333333333333333,0.8181818181818182,0.6636363636363637,0.6048484848484849,0.7218181818181818,0.763030303030303,0.6987727272727272,0.8206060606060606,0.5050743518160332
qwen3:14b,direct,55,0.0,boxplot,138,1.0,4.050724637681159,3.152173913043478,0.8188405797101449,0.7536231884057971,0.8840579710144928,0.644927536231884,3.6086434297022354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9347826086956522,0.9859903381642512,0.501207729468599,0.41304347826086957,0.7608695652173914,0.7191787439613526,0.6833297101449276,0.7550760869565217,0.7527536231884058,0.7168067632850241,0.7890398550724638,0.8195246954366507
qwen3:14b,direct,55,0.0,line,99,1.0,4.151515151515151,2.3434343434343434,0.5757575757575758,0.47474747474747475,0.6767676767676768,0.47474747474747475,3.986030541413294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.898989898989899,0.9669071669071669,0.6707551707551708,0.7087542087542087,0.6868686868686869,0.7864550264550264,0.7514227994227994,0.8191979316979315,0.8083405483405484,0.7762159692159692,0.8386317941317941,0.7722247013503435
qwen3:14b,direct,55,0.0,point,79,1.0,4.253164556962025,3.4936708860759493,0.8227848101265823,0.7341772151898734,0.8987341772151899,0.6708860759493671,4.252916848102785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5822784810126582,0.8093228852722524,0.26556158328310225,0.14767932489451477,0.6329113924050633,0.4875507333735182,0.44408268032951576,0.5296139240506329,0.5344946755073338,0.491101165360659,0.5783974281695802,0.5553810519109073
