model,pool_name,seed,temperature,n,weighted_population,rerank_applicable,parse_success,raw_union_count,invalid_unique_removed,pool_size,complete_pool_oracle,complete_pool_oracle_ci_low,complete_pool_oracle_ci_high,rrf_hit@1,rrf_hit@1_ci_low,rrf_hit@1_ci_high,rrf_hit@3,rrf_hit@5,rrf_hit@5_ci_low,rrf_hit@5_ci_high,rrf_mrr,llm_hit@1,llm_hit@1_ci_low,llm_hit@1_ci_high,llm_hit@3,llm_hit@5,llm_hit@5_ci_low,llm_hit@5_ci_high,llm_mrr,pool_best_graded,rrf_top1_graded,rrf_best5_graded,llm_top1_graded,llm_top1_graded_ci_low,llm_top1_graded_ci_high,llm_best5_graded,elapsed_seconds,paired_llm_minus_rrf_hit1,paired_llm_minus_rrf_hit1_ci_low,paired_llm_minus_rrf_hit1_ci_high
mistral-small:24b,direct,77,0.0,150,751,0.9794607190412784,0.9794607190412784,14.199544184547513,7.462771885608103,6.736772298939409,0.09433940449253365,0.04738506259977632,0.1419815055579869,0.006724367509986685,0.0,0.02017310252996005,0.05382070215625476,0.07429340521883798,0.033784718019072214,0.12114099421439634,0.031650054740101345,0.027116408890709823,0.006724367509986685,0.05426956365871145,0.08101777272882466,0.08761503698254695,0.04718715534169928,0.13468152603056066,0.051213992583832794,0.7692252550920994,0.5973124420457976,0.7560991456144586,0.6869290318597908,0.6431325629756888,0.7327712077850393,0.7533109969874284,2.9688065312164214,0.02039204138072314,0.0,0.047397060329816665
mistral-small:24b,staged,77,0.0,150,751,0.8661530029372905,0.8661530029372905,6.03227570439621,3.7819729612006574,2.2503027431955527,0.2503413733773254,0.18833044673923502,0.31759886196803644,0.1826505736459132,0.12202406891821006,0.24328867486449046,0.2435811562309565,0.2435811562309565,0.18224436118327597,0.31088532726889917,0.2108472847737162,0.1757581189338846,0.12132771721361936,0.2366692315581297,0.23011762612295233,0.23692336661710828,0.17506299681233106,0.3046794875028064,0.20316473054489034,0.6902505744736104,0.6373423597165275,0.6887633267014092,0.6585886276272429,0.6049538676173163,0.7098819236436248,0.6871162919784757,1.5921570740769015,-0.006892454712028612,-0.05423742993025615,0.040142307019803695
mistral-small:24b,union,77,0.0,150,751,1.0,1.0,19.723305509773553,11.065362901265033,8.65794260850852,0.2702602693947568,0.2031269176063617,0.33815709816333983,0.14278810588730695,0.08857608302889595,0.19706644701651357,0.2166540960149482,0.2501784204846788,0.18843517856791828,0.3184599551672621,0.18548992433812672,0.07479727884188603,0.03414962386333891,0.1158460656446675,0.1892882269380272,0.2233118856287964,0.1620154272417921,0.29079561717502794,0.13394203028440713,0.8331093248123873,0.6801364467632777,0.8156561349583986,0.7436441812859922,0.704480126999917,0.7806413603460209,0.8017604306232802,3.491767837020134,-0.06799082704542093,-0.12258017088326675,-0.013600014795088032
