record_id,model,ranker,gold_family,pool_size,hit1,hit5,mrr,ndcg5,oracle,pool_relevant_count
nvbench2:dev:319,qwen3:14b,rrf_ensemble,boxplot,17,1.0,1.0,1.0,0.6131471927654584,1.0,2.0
nvbench2:dev:319,qwen3:14b,spec_only_llm,boxplot,17,0.0,1.0,0.3333333333333333,0.5437713091520254,1.0,2.0
nvbench2:dev:319,qwen3:14b,spec_only_heuristic,boxplot,17,0.0,0.0,0.0,0.0,1.0,2.0
nvbench2:dev:326,qwen3:14b,rrf_ensemble,rect,9,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:326,qwen3:14b,spec_only_llm,rect,9,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:326,qwen3:14b,spec_only_heuristic,rect,9,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:327,qwen3:14b,rrf_ensemble,boxplot,10,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:327,qwen3:14b,spec_only_llm,boxplot,10,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:327,qwen3:14b,spec_only_heuristic,boxplot,10,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:331,qwen3:14b,rrf_ensemble,bar,13,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:331,qwen3:14b,spec_only_llm,bar,13,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:331,qwen3:14b,spec_only_heuristic,bar,13,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:332,qwen3:14b,rrf_ensemble,arc,8,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:332,qwen3:14b,spec_only_llm,arc,8,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:332,qwen3:14b,spec_only_heuristic,arc,8,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:336,qwen3:14b,rrf_ensemble,arc,4,0.0,1.0,0.5,0.6309297535714575,1.0,1.0
nvbench2:dev:336,qwen3:14b,spec_only_llm,arc,4,0.0,1.0,0.5,0.6309297535714575,1.0,1.0
nvbench2:dev:336,qwen3:14b,spec_only_heuristic,arc,4,0.0,1.0,0.5,0.6309297535714575,1.0,1.0
nvbench2:dev:338,qwen3:14b,rrf_ensemble,rect,14,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:338,qwen3:14b,spec_only_llm,rect,14,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:338,qwen3:14b,spec_only_heuristic,rect,14,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:340,qwen3:14b,rrf_ensemble,rect,13,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:340,qwen3:14b,spec_only_llm,rect,13,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:340,qwen3:14b,spec_only_heuristic,rect,13,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:346,qwen3:14b,rrf_ensemble,bar+line+rect,12,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:346,qwen3:14b,spec_only_llm,bar+line+rect,12,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:346,qwen3:14b,spec_only_heuristic,bar+line+rect,12,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:358,qwen3:14b,rrf_ensemble,bar,14,0.0,0.0,0.0,0.0,1.0,1.0
nvbench2:dev:358,qwen3:14b,spec_only_llm,bar,14,0.0,1.0,0.3333333333333333,0.5,1.0,1.0
nvbench2:dev:358,qwen3:14b,spec_only_heuristic,bar,14,0.0,1.0,0.2,0.38685280723454163,1.0,1.0
nvbench2:dev:362,qwen3:14b,rrf_ensemble,rect,8,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:362,qwen3:14b,spec_only_llm,rect,8,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:362,qwen3:14b,spec_only_heuristic,rect,8,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:367,qwen3:14b,rrf_ensemble,bar,11,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:367,qwen3:14b,spec_only_llm,bar,11,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:367,qwen3:14b,spec_only_heuristic,bar,11,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:381,qwen3:14b,rrf_ensemble,rect,16,0.0,1.0,0.25,0.43067655807339306,1.0,1.0
nvbench2:dev:381,qwen3:14b,spec_only_llm,rect,16,0.0,0.0,0.0,0.0,1.0,1.0
nvbench2:dev:381,qwen3:14b,spec_only_heuristic,rect,16,0.0,1.0,0.2,0.38685280723454163,1.0,1.0
nvbench2:dev:383,qwen3:14b,rrf_ensemble,rect,17,0.0,1.0,0.5,0.6309297535714575,1.0,1.0
nvbench2:dev:383,qwen3:14b,spec_only_llm,rect,17,0.0,1.0,0.2,0.38685280723454163,1.0,1.0
nvbench2:dev:383,qwen3:14b,spec_only_heuristic,rect,17,0.0,1.0,0.3333333333333333,0.5,1.0,1.0
nvbench2:dev:384,qwen3:14b,rrf_ensemble,bar,14,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:384,qwen3:14b,spec_only_llm,bar,14,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:384,qwen3:14b,spec_only_heuristic,bar,14,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:388,qwen3:14b,rrf_ensemble,rect,8,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:388,qwen3:14b,spec_only_llm,rect,8,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:388,qwen3:14b,spec_only_heuristic,rect,8,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:394,qwen3:14b,rrf_ensemble,arc,3,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:394,qwen3:14b,spec_only_llm,arc,3,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:394,qwen3:14b,spec_only_heuristic,arc,3,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:398,qwen3:14b,rrf_ensemble,line,6,1.0,1.0,1.0,1.0,1.0,1.0
nvbench2:dev:398,qwen3:14b,spec_only_llm,line,6,0.0,1.0,0.25,0.43067655807339306,1.0,1.0
nvbench2:dev:398,qwen3:14b,spec_only_heuristic,line,6,0.0,1.0,0.25,0.43067655807339306,1.0,1.0
nvbench2:dev:403,qwen3:14b,rrf_ensemble,point,10,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:403,qwen3:14b,spec_only_llm,point,10,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:403,qwen3:14b,spec_only_heuristic,point,10,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:405,qwen3:14b,rrf_ensemble,bar,11,1.0,1.0,1.0,1.0,1.0,1.0
nvbench2:dev:405,qwen3:14b,spec_only_llm,bar,11,1.0,1.0,1.0,1.0,1.0,1.0
nvbench2:dev:405,qwen3:14b,spec_only_heuristic,bar,11,0.0,0.0,0.0,0.0,1.0,1.0
nvbench2:dev:421,qwen3:14b,rrf_ensemble,arc,8,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:421,qwen3:14b,spec_only_llm,arc,8,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:421,qwen3:14b,spec_only_heuristic,arc,8,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:422,qwen3:14b,rrf_ensemble,arc,1,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:422,qwen3:14b,spec_only_llm,arc,1,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:422,qwen3:14b,spec_only_heuristic,arc,1,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:436,qwen3:14b,rrf_ensemble,point,13,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:436,qwen3:14b,spec_only_llm,point,13,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:436,qwen3:14b,spec_only_heuristic,point,13,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:444,qwen3:14b,rrf_ensemble,point,7,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:444,qwen3:14b,spec_only_llm,point,7,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:444,qwen3:14b,spec_only_heuristic,point,7,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:445,qwen3:14b,rrf_ensemble,boxplot,2,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:445,qwen3:14b,spec_only_llm,boxplot,2,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:445,qwen3:14b,spec_only_heuristic,boxplot,2,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:455,qwen3:14b,rrf_ensemble,bar,13,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:455,qwen3:14b,spec_only_llm,bar,13,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:455,qwen3:14b,spec_only_heuristic,bar,13,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:457,qwen3:14b,rrf_ensemble,arc,4,1.0,1.0,1.0,1.0,1.0,1.0
nvbench2:dev:457,qwen3:14b,spec_only_llm,arc,4,1.0,1.0,1.0,1.0,1.0,1.0
nvbench2:dev:457,qwen3:14b,spec_only_heuristic,arc,4,0.0,1.0,0.3333333333333333,0.5,1.0,1.0
nvbench2:dev:462,qwen3:14b,rrf_ensemble,bar,8,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:462,qwen3:14b,spec_only_llm,bar,8,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:462,qwen3:14b,spec_only_heuristic,bar,8,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:463,qwen3:14b,rrf_ensemble,bar+line+point,13,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:463,qwen3:14b,spec_only_llm,bar+line+point,13,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:463,qwen3:14b,spec_only_heuristic,bar+line+point,13,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:465,qwen3:14b,rrf_ensemble,arc,4,0.0,1.0,0.3333333333333333,0.5,1.0,1.0
nvbench2:dev:465,qwen3:14b,spec_only_llm,arc,4,0.0,1.0,0.5,0.6309297535714575,1.0,1.0
nvbench2:dev:465,qwen3:14b,spec_only_heuristic,arc,4,0.0,1.0,0.5,0.6309297535714575,1.0,1.0
nvbench2:dev:470,qwen3:14b,rrf_ensemble,boxplot,8,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:470,qwen3:14b,spec_only_llm,boxplot,8,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:470,qwen3:14b,spec_only_heuristic,boxplot,8,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:475,qwen3:14b,rrf_ensemble,bar+line,24,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:475,qwen3:14b,spec_only_llm,bar+line,24,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:475,qwen3:14b,spec_only_heuristic,bar+line,24,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:485,qwen3:14b,rrf_ensemble,bar,14,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:485,qwen3:14b,spec_only_llm,bar,14,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:485,qwen3:14b,spec_only_heuristic,bar,14,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:492,qwen3:14b,rrf_ensemble,arc,14,0.0,1.0,0.25,0.43067655807339306,1.0,1.0
nvbench2:dev:492,qwen3:14b,spec_only_llm,arc,14,0.0,1.0,0.5,0.6309297535714575,1.0,1.0
nvbench2:dev:492,qwen3:14b,spec_only_heuristic,arc,14,0.0,1.0,0.5,0.6309297535714575,1.0,1.0
nvbench2:dev:495,qwen3:14b,rrf_ensemble,boxplot,11,1.0,1.0,1.0,0.6131471927654584,1.0,2.0
nvbench2:dev:495,qwen3:14b,spec_only_llm,boxplot,11,1.0,1.0,1.0,0.9197207891481876,1.0,2.0
nvbench2:dev:495,qwen3:14b,spec_only_heuristic,boxplot,11,0.0,1.0,0.3333333333333333,0.3065735963827292,1.0,2.0
nvbench2:dev:498,qwen3:14b,rrf_ensemble,arc,3,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:498,qwen3:14b,spec_only_llm,arc,3,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:498,qwen3:14b,spec_only_heuristic,arc,3,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:499,qwen3:14b,rrf_ensemble,line,7,0.0,1.0,0.5,0.6309297535714575,1.0,1.0
nvbench2:dev:499,qwen3:14b,spec_only_llm,line,7,1.0,1.0,1.0,1.0,1.0,1.0
nvbench2:dev:499,qwen3:14b,spec_only_heuristic,line,7,0.0,1.0,0.5,0.6309297535714575,1.0,1.0
nvbench2:dev:507,qwen3:14b,rrf_ensemble,rect,13,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:507,qwen3:14b,spec_only_llm,rect,13,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:507,qwen3:14b,spec_only_heuristic,rect,13,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:508,qwen3:14b,rrf_ensemble,arc,6,0.0,1.0,0.5,0.6509209298071326,1.0,2.0
nvbench2:dev:508,qwen3:14b,spec_only_llm,arc,6,1.0,1.0,1.0,0.8772153153380493,1.0,2.0
nvbench2:dev:508,qwen3:14b,spec_only_heuristic,arc,6,0.0,1.0,0.5,0.6509209298071326,1.0,2.0
nvbench2:dev:515,qwen3:14b,rrf_ensemble,line,6,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:515,qwen3:14b,spec_only_llm,line,6,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:515,qwen3:14b,spec_only_heuristic,line,6,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:531,qwen3:14b,rrf_ensemble,bar,10,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:531,qwen3:14b,spec_only_llm,bar,10,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:531,qwen3:14b,spec_only_heuristic,bar,10,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:538,qwen3:14b,rrf_ensemble,arc,7,0.0,1.0,0.5,0.6509209298071326,1.0,2.0
nvbench2:dev:538,qwen3:14b,spec_only_llm,arc,7,0.0,1.0,0.5,0.6934264036172708,1.0,2.0
nvbench2:dev:538,qwen3:14b,spec_only_heuristic,arc,7,0.0,1.0,0.3333333333333333,0.5437713091520254,1.0,2.0
nvbench2:dev:540,qwen3:14b,rrf_ensemble,bar,8,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:540,qwen3:14b,spec_only_llm,bar,8,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:540,qwen3:14b,spec_only_heuristic,bar,8,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:551,qwen3:14b,rrf_ensemble,line,9,0.0,1.0,0.2,0.38685280723454163,1.0,1.0
nvbench2:dev:551,qwen3:14b,spec_only_llm,line,9,0.0,1.0,0.2,0.38685280723454163,1.0,1.0
nvbench2:dev:551,qwen3:14b,spec_only_heuristic,line,9,0.0,1.0,0.3333333333333333,0.5,1.0,1.0
nvbench2:dev:554,qwen3:14b,rrf_ensemble,point,14,0.0,1.0,0.5,0.6309297535714575,1.0,1.0
nvbench2:dev:554,qwen3:14b,spec_only_llm,point,14,1.0,1.0,1.0,1.0,1.0,1.0
nvbench2:dev:554,qwen3:14b,spec_only_heuristic,point,14,0.0,0.0,0.0,0.0,1.0,1.0
nvbench2:dev:562,qwen3:14b,rrf_ensemble,bar,12,0.0,1.0,0.5,0.6309297535714575,1.0,1.0
nvbench2:dev:562,qwen3:14b,spec_only_llm,bar,12,0.0,1.0,0.5,0.6309297535714575,1.0,1.0
nvbench2:dev:562,qwen3:14b,spec_only_heuristic,bar,12,0.0,0.0,0.0,0.0,1.0,1.0
nvbench2:dev:568,qwen3:14b,rrf_ensemble,line,6,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:568,qwen3:14b,spec_only_llm,line,6,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:568,qwen3:14b,spec_only_heuristic,line,6,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:571,qwen3:14b,rrf_ensemble,rect,4,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:571,qwen3:14b,spec_only_llm,rect,4,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:571,qwen3:14b,spec_only_heuristic,rect,4,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:572,qwen3:14b,rrf_ensemble,bar,8,0.0,1.0,0.5,0.6309297535714575,1.0,1.0
nvbench2:dev:572,qwen3:14b,spec_only_llm,bar,8,0.0,1.0,0.25,0.43067655807339306,1.0,1.0
nvbench2:dev:572,qwen3:14b,spec_only_heuristic,bar,8,0.0,0.0,0.0,0.0,1.0,1.0
nvbench2:dev:573,qwen3:14b,rrf_ensemble,point,10,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:573,qwen3:14b,spec_only_llm,point,10,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:573,qwen3:14b,spec_only_heuristic,point,10,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:603,qwen3:14b,rrf_ensemble,rect,8,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:603,qwen3:14b,spec_only_llm,rect,8,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:603,qwen3:14b,spec_only_heuristic,rect,8,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:605,qwen3:14b,rrf_ensemble,line,5,0.0,1.0,0.25,0.43067655807339306,1.0,1.0
nvbench2:dev:605,qwen3:14b,spec_only_llm,line,5,1.0,1.0,1.0,1.0,1.0,1.0
nvbench2:dev:605,qwen3:14b,spec_only_heuristic,line,5,0.0,1.0,0.5,0.6309297535714575,1.0,1.0
nvbench2:dev:606,qwen3:14b,rrf_ensemble,bar,7,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:606,qwen3:14b,spec_only_llm,bar,7,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:606,qwen3:14b,spec_only_heuristic,bar,7,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:612,qwen3:14b,rrf_ensemble,arc,5,1.0,1.0,1.0,1.0,1.0,1.0
nvbench2:dev:612,qwen3:14b,spec_only_llm,arc,5,0.0,1.0,0.5,0.6309297535714575,1.0,1.0
nvbench2:dev:612,qwen3:14b,spec_only_heuristic,arc,5,0.0,1.0,0.5,0.6309297535714575,1.0,1.0
nvbench2:dev:614,qwen3:14b,rrf_ensemble,bar,15,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:614,qwen3:14b,spec_only_llm,bar,15,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:614,qwen3:14b,spec_only_heuristic,bar,15,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:628,qwen3:14b,rrf_ensemble,rect,6,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:628,qwen3:14b,spec_only_llm,rect,6,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:628,qwen3:14b,spec_only_heuristic,rect,6,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:641,qwen3:14b,rrf_ensemble,rect,5,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:641,qwen3:14b,spec_only_llm,rect,5,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:641,qwen3:14b,spec_only_heuristic,rect,5,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:642,qwen3:14b,rrf_ensemble,line,5,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:642,qwen3:14b,spec_only_llm,line,5,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:642,qwen3:14b,spec_only_heuristic,line,5,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:644,qwen3:14b,rrf_ensemble,bar+line,18,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:644,qwen3:14b,spec_only_llm,bar+line,18,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:644,qwen3:14b,spec_only_heuristic,bar+line,18,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:647,qwen3:14b,rrf_ensemble,bar,13,0.0,1.0,0.3333333333333333,0.5,1.0,1.0
nvbench2:dev:647,qwen3:14b,spec_only_llm,bar,13,0.0,1.0,0.5,0.6309297535714575,1.0,1.0
nvbench2:dev:647,qwen3:14b,spec_only_heuristic,bar,13,0.0,1.0,0.3333333333333333,0.5,1.0,1.0
nvbench2:dev:651,qwen3:14b,rrf_ensemble,bar,16,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:651,qwen3:14b,spec_only_llm,bar,16,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:651,qwen3:14b,spec_only_heuristic,bar,16,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:655,qwen3:14b,rrf_ensemble,line,19,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:655,qwen3:14b,spec_only_llm,line,19,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:655,qwen3:14b,spec_only_heuristic,line,19,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:666,qwen3:14b,rrf_ensemble,line,15,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:666,qwen3:14b,spec_only_llm,line,15,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:666,qwen3:14b,spec_only_heuristic,line,15,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:672,qwen3:14b,rrf_ensemble,bar,12,0.0,1.0,0.5,0.6309297535714575,1.0,1.0
nvbench2:dev:672,qwen3:14b,spec_only_llm,bar,12,0.0,1.0,0.5,0.6309297535714575,1.0,1.0
nvbench2:dev:672,qwen3:14b,spec_only_heuristic,bar,12,0.0,0.0,0.0,0.0,1.0,1.0
nvbench2:dev:675,qwen3:14b,rrf_ensemble,bar,10,0.0,1.0,0.5,0.6309297535714575,1.0,1.0
nvbench2:dev:675,qwen3:14b,spec_only_llm,bar,10,0.0,0.0,0.0,0.0,1.0,1.0
nvbench2:dev:675,qwen3:14b,spec_only_heuristic,bar,10,0.0,1.0,0.2,0.38685280723454163,1.0,1.0
nvbench2:dev:681,qwen3:14b,rrf_ensemble,bar,13,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:681,qwen3:14b,spec_only_llm,bar,13,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:681,qwen3:14b,spec_only_heuristic,bar,13,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:683,qwen3:14b,rrf_ensemble,bar,3,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:683,qwen3:14b,spec_only_llm,bar,3,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:683,qwen3:14b,spec_only_heuristic,bar,3,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:684,qwen3:14b,rrf_ensemble,bar,0,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:684,qwen3:14b,spec_only_llm,bar,0,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:684,qwen3:14b,spec_only_heuristic,bar,0,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:713,qwen3:14b,rrf_ensemble,bar,8,1.0,1.0,1.0,1.0,1.0,1.0
nvbench2:dev:713,qwen3:14b,spec_only_llm,bar,8,1.0,1.0,1.0,1.0,1.0,1.0
nvbench2:dev:713,qwen3:14b,spec_only_heuristic,bar,8,0.0,0.0,0.0,0.0,1.0,1.0
nvbench2:dev:715,qwen3:14b,rrf_ensemble,point,13,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:715,qwen3:14b,spec_only_llm,point,13,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:715,qwen3:14b,spec_only_heuristic,point,13,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:716,qwen3:14b,rrf_ensemble,boxplot,16,1.0,1.0,1.0,0.6508205185601091,1.0,3.0
nvbench2:dev:716,qwen3:14b,spec_only_llm,boxplot,16,1.0,1.0,1.0,0.46927872602275644,1.0,3.0
nvbench2:dev:716,qwen3:14b,spec_only_heuristic,boxplot,16,0.0,0.0,0.0,0.0,1.0,3.0
nvbench2:dev:717,qwen3:14b,rrf_ensemble,boxplot,3,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:717,qwen3:14b,spec_only_llm,boxplot,3,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:717,qwen3:14b,spec_only_heuristic,boxplot,3,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:718,qwen3:14b,rrf_ensemble,boxplot,12,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:718,qwen3:14b,spec_only_llm,boxplot,12,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:718,qwen3:14b,spec_only_heuristic,boxplot,12,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:719,qwen3:14b,rrf_ensemble,arc,6,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:719,qwen3:14b,spec_only_llm,arc,6,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:719,qwen3:14b,spec_only_heuristic,arc,6,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:721,qwen3:14b,rrf_ensemble,boxplot,8,0.0,1.0,0.25,0.2640681225725909,1.0,2.0
nvbench2:dev:721,qwen3:14b,spec_only_llm,boxplot,8,1.0,1.0,1.0,1.0,1.0,2.0
nvbench2:dev:721,qwen3:14b,spec_only_heuristic,boxplot,8,0.0,1.0,0.3333333333333333,0.5706417189553201,1.0,2.0
nvbench2:dev:723,qwen3:14b,rrf_ensemble,boxplot,4,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:723,qwen3:14b,spec_only_llm,boxplot,4,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:723,qwen3:14b,spec_only_heuristic,boxplot,4,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:725,qwen3:14b,rrf_ensemble,boxplot,8,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:725,qwen3:14b,spec_only_llm,boxplot,8,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:725,qwen3:14b,spec_only_heuristic,boxplot,8,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:732,qwen3:14b,rrf_ensemble,bar+line+rect,13,0.0,1.0,0.2,0.23719771276929622,1.0,2.0
nvbench2:dev:732,qwen3:14b,spec_only_llm,bar+line+rect,13,0.0,0.0,0.0,0.0,1.0,2.0
nvbench2:dev:732,qwen3:14b,spec_only_heuristic,bar+line+rect,13,0.0,1.0,0.25,0.5012658353418871,1.0,2.0
nvbench2:dev:733,qwen3:14b,rrf_ensemble,bar+line+rect,23,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:733,qwen3:14b,spec_only_llm,bar+line+rect,23,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:733,qwen3:14b,spec_only_heuristic,bar+line+rect,23,0.0,0.0,0.0,0.0,0.0,0.0
