model,condition,seed,temperature,n,parse_success,candidate_count,valid_candidate_count,any_valid_candidate,any_valid_candidate_ci_low,any_valid_candidate_ci_high,all_candidates_valid,elapsed_seconds,raw_hit@1,raw_hit@1_ci_low,raw_hit@1_ci_high,raw_hit@3,raw_hit@5,raw_hit@5_ci_low,raw_hit@5_ci_high,raw_recall@5,raw_mrr,raw_mrr_ci_low,raw_mrr_ci_high,valid_hit@1,valid_hit@5,valid_mrr,top1_mark,top1_channels,top1_fields,top1_operations,top1_filters,top1_macro,top1_macro_ci_low,top1_macro_ci_high,best5_macro,best5_macro_ci_low,best5_macro_ci_high,graded_ndcg@5
qwen3:14b,direct_rich,55,0.0,150,1.0,2.4133333333333336,1.5733333333333333,0.5866666666666667,0.5066666666666667,0.6733333333333333,0.5,7.209820432239998,0.006666666666666667,0.0,0.02,0.006666666666666667,0.006666666666666667,0.0,0.02,0.0033333333333333335,0.006666666666666667,0.0,0.02,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.8933333333333333,0.9305714285714286,0.5180634920634921,0.5386666666666666,0.6933333333333334,0.7147936507936508,0.6816960317460318,0.7479239682539683,0.739111111111111,0.70680873015873,0.7716250793650793,0.5397654518186169
