model,condition,seed,temperature,ambiguity_group,n,parse_success,candidate_count,valid_candidate_count,any_valid_candidate,any_valid_candidate_ci_low,any_valid_candidate_ci_high,all_candidates_valid,elapsed_seconds,raw_hit@1,raw_hit@1_ci_low,raw_hit@1_ci_high,raw_hit@3,raw_hit@5,raw_hit@5_ci_low,raw_hit@5_ci_high,raw_recall@5,raw_mrr,raw_mrr_ci_low,raw_mrr_ci_high,valid_hit@1,valid_hit@5,valid_mrr,top1_mark,top1_channels,top1_fields,top1_operations,top1_filters,top1_macro,top1_macro_ci_low,top1_macro_ci_high,best5_macro,best5_macro_ci_low,best5_macro_ci_high,graded_ndcg@5
qwen3:14b,direct_rich,55,0.0,multi_gold,149,1.0,2.422818791946309,1.5771812080536913,0.5838926174496645,0.5100671140939598,0.6645973154362408,0.4966442953020134,7.233059452758387,0.006711409395973154,0.0,0.020134228187919462,0.006711409395973154,0.006711409395973154,0.0,0.020134228187919462,0.003355704697986577,0.006711409395973154,0.0,0.020134228187919462,0.006711409395973154,0.006711409395973154,0.006711409395973154,0.8926174496644296,0.9301054650047939,0.5148290188558645,0.5355704697986577,0.6912751677852349,0.7128795142217961,0.6798016938318953,0.7469272930648769,0.7373601789709172,0.7042368168744008,0.7685393096836048,0.536676629347601
qwen3:14b,direct_rich,55,0.0,single_gold,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.747206375000019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
